2025-09-29 19:44:54.861 | INFO     | infra.logging:setup_structured_logging:382 | Structured logging initialized
2025-09-30 23:08:53.378 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:58.389 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:03.395 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:08.395 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:13.397 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:19.385 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.2%, Memory 50.0%, Disk 34.1%
2025-09-30 23:09:19.385 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7578
2025-09-30 23:09:19.392 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:24.407 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:29.415 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:34.427 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:39.427 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:44.441 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:50.403 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.3%, Memory 50.0%, Disk 34.1%
2025-09-30 23:09:50.403 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7584
2025-09-30 23:09:50.403 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:09:55.410 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:00.416 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:05.426 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:10.435 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:15.451 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:21.423 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 50.0%, Disk 34.1%
2025-09-30 23:10:21.423 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7590
2025-09-30 23:10:21.423 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:26.435 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:31.436 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:36.451 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:41.453 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:46.465 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:52.425 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 49.9%, Disk 34.1%
2025-09-30 23:10:52.425 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7596
2025-09-30 23:10:52.425 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:10:57.440 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:02.447 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:07.459 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:12.463 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:17.473 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:23.429 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.4%, Memory 49.7%, Disk 34.1%
2025-09-30 23:11:23.429 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7602
2025-09-30 23:11:23.429 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:29.992 | DEBUG    | runner.live:_health_check:487 | Health check passed
2025-09-30 23:11:29.992 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:34.995 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:39.999 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:45.014 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:50.029 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:11:54.444 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 49.8%, Disk 34.1%
2025-09-30 23:11:54.444 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7608
2025-09-30 23:11:55.039 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:00.050 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:05.051 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:10.057 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:15.070 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:20.076 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:25.437 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 49.8%, Disk 34.1%
2025-09-30 23:12:25.437 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7614
2025-09-30 23:12:25.437 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:30.444 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:35.445 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:40.458 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:45.458 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:50.462 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:12:56.444 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 49.8%, Disk 34.1%
2025-09-30 23:12:56.444 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7620
2025-09-30 23:12:56.450 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:01.454 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:06.465 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:11.473 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:16.487 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:21.492 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:27.454 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.7%, Memory 49.7%, Disk 34.1%
2025-09-30 23:13:27.454 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7626
2025-09-30 23:13:27.454 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:32.455 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:37.459 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:42.471 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:47.485 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:52.491 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:13:58.462 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.4%, Memory 49.7%, Disk 34.1%
2025-09-30 23:13:58.462 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7632
2025-09-30 23:13:58.462 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:03.469 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:08.478 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:13.492 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:18.500 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:23.514 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:29.479 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 49.7%, Disk 34.1%
2025-09-30 23:14:29.479 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7638
2025-09-30 23:14:29.479 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:34.480 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:39.496 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:44.504 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:49.515 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:14:54.523 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:00.482 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.0%, Memory 49.7%, Disk 34.1%
2025-09-30 23:15:00.482 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7644
2025-09-30 23:15:00.482 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:05.494 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:10.506 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:15.511 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:20.522 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:25.530 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:31.491 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 49.7%, Disk 34.1%
2025-09-30 23:15:31.491 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7650
2025-09-30 23:15:31.491 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:36.505 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:41.509 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:46.515 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:51.524 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:15:56.536 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:02.490 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 49.7%, Disk 34.1%
2025-09-30 23:16:02.490 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7656
2025-09-30 23:16:02.490 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:07.494 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:12.508 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:17.510 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:22.525 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:27.533 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:16:33.508 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.7%, Memory 49.7%, Disk 34.1%
